num_ticket,fecha,asunto,usuario,prioridad,departamento,tipo,fuente,estado_actual,atraso,contesta,agente,equipo,lider,srn,correcciones,prevenciones,prioridad_corregida,prioridad_final
696620,10/16/2025 9:18,prueba de alertas por correo electrónico,sfernandez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,1,spaez,Equipo de red,,,,,Normal,Normal
696030,10/17/2025 8:13,Problema de rendimiento lento de SAP,vlopez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,0,jsarango,Equipo de Salesforce,,,,,Normal,Normal
111608,10/17/2025 9:02,Lentitud en JDE,mfernandez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Urgente,Urgente
695342,10/20/2025 13:52,No se puede iniciar el VNCServer,vmartinez,Normal,Departamento Técnico Interno,Pedido,Web,Resuelto,1,0,rmorillo,Equipo de soporte de SAP,,,,,Normal,Normal
694812,10/22/2025 9:46,No se puede iniciar el servidor de aplicaciones,clopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,1,rmorillo,Equipo de red,,,,,Normal,Normal
696461,10/22/2025 13:07,Publicación de problema: Error de enlace / ODSM inactivo,mvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
111569,10/22/2025 14:24,Uso del disco al 100% (Windows 10),clopez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,rmorillo,Equipo de red,,,,,Normal,Normal
696184,10/24/2025 8:42,Creación de Usuario QUIPUX,sramirez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,0,jsarango,Equipo de hardware,,,,,,Alta
695259,10/24/2025 13:54,Error en la aplicación de la licencia,avargas,Baja,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,0,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
695614,10/27/2025 8:47,No se puede iniciar el servidor de aplicaciones,drodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,1,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695365,10/27/2025 12:10,Cita para reportar error de REPS,slopez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,1,0,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
695350,10/29/2025 15:02,Analizador de personas para 132939,mlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,1,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
696117,10/30/2025 14:50,CLAVES ACCESO OTRS,vcastro,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,0,spaez,Equipo de AWS,,,,,,Alta
111405,10/31/2025 8:08,Aprobación DV,lmorales,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Baja,Baja
111633,10/31/2025 8:20,Error al generar Chedft_2018,alopez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,0,mjacome,Equipo de soporte de SAP,,,,,Alta,Alta
111395,10/31/2025 12:53,Configuración de avisos de remesas independientes,mgomez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,msandoval,Equipo de soporte de JDE,,,,,Baja,Baja
696595,10/31/2025 13:11,No se puede acceder a la instancia de desarrollo,vperez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,0,0,msandoval,Equipo de AWS,,,,,Baja,Baja
695211,10/31/2025 14:09,Cuenta de base de datos SQL PROD,cramirez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,1,rmorillo,Equipo de AWS,,,,,Normal,Normal
695546,11/3/2025 10:42,Desaceleración de producción de JDE 19 de marzo de 2019,jperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,1,rmorillo,BPM - Equipo de soporte de ProcessMaker,,,,,Alta,Alta
695678,11/3/2025 11:07,Solicitar ECI para la página del asesor estudiantil,vramirez,Baja,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,rmorillo,Equipo de soporte de JDE,,,,,Baja,Baja
695508,11/4/2025 13:20,Proyecto faltante en el diseño de la aplicación/base de datos,dgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,spaez,Equipo de mesa de ayuda,,,,,Normal,Normal
111284,11/5/2025 15:36,No se puede acceder a ODSM,cmartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
111270,11/6/2025 8:54,java.lang.NullPointerException en el entorno DEV,vcastro,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
695669,11/6/2025 11:17,Activación de Gestores de Costos,jmartinez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,msandoval,Equipo de hardware,,,,,Normal,Normal
696557,11/7/2025 8:59,Instalación y configuración de ESET,aperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,0,msandoval,Equipo de red,,,,,Alta,Alta
111507,11/7/2025 11:07,No hay éxito al generar informes,crodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696057,11/7/2025 15:14,Página de error al iniciar sesión en JDE Prod (04 de marzo de 2019),avargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,0,spaez,Equipo de Salesforce,,,,,Normal,Normal
695895,11/7/2025 15:50,Cuenta OpenVPN bloqueada,vfernandez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,1,1,spaez,Equipo de red,,,,,Normal,Normal
111237,11/7/2025 16:19,Informe SALN en blanco,dmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111444,11/10/2025 10:44,No se puede procesar el lote Activar término,dramirez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695580,11/10/2025 14:55,Instalación impresora,vrodriguez,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,1,mjacome,Equipo de mesa de ayuda,,,,,,Urgente
695880,11/10/2025 16:04,Información STC,alopez,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,1,jsarango,BPM - Equipo de soporte de ProcessMaker,,,,,,Alta
695415,11/11/2025 14:48,Instancia de prueba: Error APP-PAY-07722,dmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,mjacome,Equipo de Salesforce,,,,,Normal,Normal
696230,11/12/2025 10:57,[ODSM] no se puede extraer el archivo LDIF,cmorales,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,mjacome,Equipo de red,,,,,Normal,Normal
695077,11/12/2025 12:39,Duración de la ausencia,mgomez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,0,jsarango,Equipo de Workday,,,,,Urgente,Urgente
696448,11/14/2025 9:20,PROD: Restricciones en el conjunto de asignaciones,lfernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,1,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695779,11/14/2025 15:50,Encuentre la tabla de Oracle de ocupación de puestos,lperez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,1,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Alta,Alta
696427,11/14/2025 16:02,Las transacciones se están aplazando,mlopez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,1,1,mjacome,Equipo de mesa de ayuda,,,,,Alta,Alta
696080,11/17/2025 8:54,Información legislativa de los empleados: discrepancia,vmorales,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,0,jsarango,Equipo de Workday,,,,,Normal,Normal
696449,11/17/2025 9:26,JDE PROD - Error en el proceso de flujo de trabajo en segundo plano,cvargas,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,0,mjacome,Equipo de hardware,,,,,Urgente,Urgente
695315,11/17/2025 14:29,Error al abrir el subprograma Java,mperez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,jsarango,Equipo de AWS,,,,,Normal,Normal
695683,11/18/2025 12:42,Verificar código SQL de ejecución prolongada,vramirez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,1,mjacome,Equipo de AWS,,,,,Normal,Normal
695456,11/18/2025 13:03,Desaceleración de producción de JDE 19 de marzo de 2019,mfernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,0,1,rmorillo,Equipo de Salesforce,,,,,Alta,Alta
695708,11/18/2025 14:40,Reparación de batería de portátil,cfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,1,0,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
695294,11/19/2025 9:50,No puedo acceder a mi cuenta,mperez,Alta,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,0,mjacome,Equipo de red,,,,,Alta,Alta
694952,11/19/2025 10:21,Instancia de desarrollo de SAP no accesible,scastro,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,0,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
111234,11/19/2025 10:55,Configuración de acceso al servidor MYSQL,lgomez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,1,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
695340,11/19/2025 15:18,No se pudo recibir la notificación por correo electrónico sobre PassChanged,mmartinez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
695432,11/20/2025 14:26,Reparación de portátiles,mmartinez,Urgente,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,1,spaez,Equipo de soporte de SAP,,,,,Urgente,Urgente
695638,11/21/2025 8:42,Conexión GlobalProtect,mcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,1,msandoval,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
696241,11/21/2025 14:14,Creación de usuario para el permiso de Integration Broker,llopez,Normal,Departamento Técnico Interno,Pedido,Web,Resuelto,1,1,msandoval,Equipo de hardware,,,,,Normal,Normal
111565,11/21/2025 15:10,Desaceleración en JDE Prod,lmartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
111571,11/21/2025 15:59,Error de inicio de sesión,jgomez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Urgente,Urgente
111401,11/24/2025 8:05,Diseñador de aplicaciones en 9.0 PROD,cperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
696521,11/24/2025 10:49,No se puede agregar un archivo adjunto en la factura,cperez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,0,spaez,Equipo de Salesforce,,,,,Alta,Alta
696638,11/24/2025 12:46,Error de producción de JDE al pagar un DV,jramirez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,0,rmorillo,Equipo de red,,,,,Normal,Normal
695699,11/24/2025 14:41,Sistema de casos legales ERROR,mgomez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,0,nenriquez,Equipo de hardware,,,,,Alta,Alta
696391,11/25/2025 11:44,Migración de políticas de firewall,crodriguez,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,0,msandoval,Equipo de red,,,,,Alta,Alta
695455,11/26/2025 11:06,Solicitud de acceso de solo lectura a la base de datos PROD,mcastro,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,0,nenriquez,Equipo de hardware,,,,,Normal,Normal
111558,11/27/2025 13:06,Los servidores de ITDC no son accesibles,clopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695104,11/27/2025 14:55,No se pueden enviar certificados y registros de servicio,vramirez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,1,0,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111143,11/28/2025 8:00,Desaceleración de producción de JDE (12 de marzo de 2019),dmorales,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
695944,11/28/2025 10:15,Instancia de prueba JDE: criterios de búsqueda de notificaciones,lvargas,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,0,spaez,Equipo de hardware,,,,,Normal,Normal
695254,11/28/2025 11:53,Servicio de escritorio,sramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,rmorillo,Equipo de hardware,,,,,Normal,Normal
695093,11/28/2025 11:54,Instancia de prueba: Error APP-PAY-07722,jcastro,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,0,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695264,11/28/2025 13:08,PRUEBA JDE - desaceleración,cfernandez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,1,msandoval,Equipo de mesa de ayuda,,,,,Normal,Normal
694885,11/28/2025 14:08,Cálculo de GWA entre registros,vgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,mjacome,Equipo de Salesforce,,,,,Normal,Normal
695835,11/28/2025 14:34,Informe de gastos de aprobación de AME con estado diferido,mramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,0,msandoval,Equipo de Salesforce,,,,,Normal,Normal
695764,11/28/2025 14:34,JDE Prod - Problema de aprobación de DV (11 de abril de 2019),lmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,mjacome,Equipo de red,,,,,Normal,Normal
111644,11/28/2025 16:25,Cómo incluir un nombre de dominio en la lista blanca de la API de SAP,cmartinez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,1,spaez,Equipo de soporte de SAP,,,,,Normal,Normal
696009,12/1/2025 12:13,Error del administrador de consultas,dgomez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,0,spaez,Equipo de Salesforce,,,,,Normal,Normal
696169,12/1/2025 14:16,COS- Error de aplicación se ha producido en su proceso,cmartinez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,0,rmorillo,Equipo de AWS,,,,,Normal,Normal
695150,12/1/2025 14:55,Servicio restringido de PeopleSoft,lvargas,Alta,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,mjacome,Equipo de Salesforce,,,,,Alta,Alta
695032,12/1/2025 14:56,Creación automática de órdenes de compra a partir de ReqJDEitions aprobadas,jramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,0,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
111218,12/1/2025 14:58,No se puede mostrar la clase en la interfaz de usuario/informe de AA,mfernandez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
694950,12/1/2025 15:41,App Engine no publica,jcastro,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,spaez,Equipo de Salesforce,,,,,Normal,Normal
111219,12/1/2025 16:04,Oracle HRMS - Configuración de entrada de elementos,aramirez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Urgente,Urgente
111124,12/4/2025 8:12,Error WGET.SH encontrado,cramirez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,rmorillo,Equipo de soporte de SAP,,,,,Baja,Baja
111136,12/5/2025 8:30,Desaceleración de producción de JDE el 21 de febrero de 2019,vcastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
695387,12/5/2025 9:48,Lista de clases.,Agomez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,0,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
111128,12/5/2025 12:14,ERROR de servicios web basados ​​en interfaz de componentes,mperez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Baja,Baja
695831,12/5/2025 12:32,Rendimiento lento y batería Dell defectuosa,lramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695987,12/5/2025 13:04,Solicitud para reiniciar nuevamente el SAP Dev Server,mramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,0,spaez,Equipo de mesa de ayuda,,,,,Normal,Normal
111334,12/5/2025 16:16,Actualización de Palo Alto,cmorales,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,1,nenriquez,Equipo de red,,,,,Alta,Alta
696116,12/8/2025 8:25,La licencia aún no está activada/reflejada en fortic,mcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,1,1,msandoval,Equipo de AWS,,,,,Normal,Normal
111107,12/8/2025 11:00,Lista de clases.,mmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,0,1,nenriquez,Equipo de soporte de SAP,,,,,Normal,Normal
111166,12/8/2025 12:04,No se puede conectar a la base de datos PROD,lmartinez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695623,12/8/2025 12:10,Sistema de causas penales,mfernandez,Alta,Departamento Técnico Interno,Pedido,Web,Cerrado,1,1,nenriquez,Equipo de Salesforce,,,,,Alta,Alta
694913,12/8/2025 16:23,Problema de jerarquía de aprobación de informes de gastos,Agomez,Alta,Departamento Técnico Interno,Pedido,Web,Cerrado,1,1,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Alta,Alta
695188,12/10/2025 10:18,JDE PROD - Acceso lento (29 de abril de 2019),mrodriguez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,msandoval,Equipo de Workday,,,,,Alta,Alta
696643,12/12/2025 8:37,Error de comunicación con el cliente SQL (sistema HRIS),mlopez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,0,nenriquez,Equipo de hardware,,,,,Normal,Normal
696048,12/12/2025 10:33,Solicitud de instrucciones para los pasos posteriores a la clonación,mlopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,0,0,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111326,12/15/2025 9:45,Error en el Formulario 5.,vrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695995,12/15/2025 13:30,"1900 correos electrónicos del flujo de trabajo de JDE, notificación del 22/02/2021",cramirez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,1,msandoval,Equipo de hardware,,,,,Normal,Normal
111621,12/15/2025 14:43,Error de autoridad de certificado en IP pública confiable,mgomez,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de red,,,,,Urgente,Urgente
695705,12/16/2025 16:12,El cajero no puede usar la búsqueda en SAP (UPCEB),aperez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,mjacome,Equipo de soporte de JDE,,,,,Normal,Normal
695913,12/17/2025 9:39,Problema de espacio de tabla,mmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,1,msandoval,Equipo de soporte de JDE,,,,,Normal,Normal
696722,12/17/2025 15:41,Personalización de iconos/botones de iProcurement,vfernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,1,jsarango,Equipo de AWS,,,,,Normal,Normal
